cs_run,exp_id,expname,ref_exp_id,ref_expname,pair_method,time_rel_min,n_cells,ridge_peak_um_p25,ridge_peak_um_p50,ridge_peak_um_p75,ridge_mean_um_p25,ridge_mean_um_p50,ridge_mean_um_p75,total_nf_l_p25,total_nf_l_p50,total_nf_l_p75
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-1.167,25,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-1.0,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-0.833,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-0.667,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-0.5,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-0.333,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,-0.167,2,,,,,,,0.0,0.0,0.0
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.0,5,296.21237185182076,373.2042025353965,470.2078306835759,303.98690447232235,370.3498353735553,459.75644076245027,36.01100929080859,50.09313046112026,98.81534255838781
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.167,5,373.2042025353965,373.2042025353965,470.2078306835759,369.445702930582,372.18904392706594,456.53553088045726,62.19842764065863,75.35086431276326,92.39738001027803
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.333,5,373.2042025353965,373.2042025353965,470.2078306835759,367.638962902654,371.17900786728643,452.3699019577251,49.93195465743578,84.40846351226037,95.03236332733599
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.5,5,373.2042025353965,373.2042025353965,470.2078306835759,365.3043769513692,370.3498353735553,449.4344259466673,36.01100929080859,78.64116880111271,110.00563557803197
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.667,5,373.2042025353965,373.2042025353965,470.2078306835759,362.9738381693808,369.445702930582,444.68780461172105,31.820212811648094,72.5208176177592,104.51428525304185
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,0.833,5,373.2042025353965,373.2042025353965,470.2078306835759,359.52905677177574,367.638962902654,439.6530194188298,27.258418919092044,65.89404665120347,98.81534255838781
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.0,5,373.2042025353965,373.2042025353965,470.2078306835759,348.2019660489785,365.3043769513692,435.02323724349606,24.01765819175041,58.99706659971824,92.39738001027803
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.167,5,373.2042025353965,373.2042025353965,470.2078306835759,341.50833763890864,362.9738381693808,429.4535818772403,22.335077606180693,52.90124225375699,84.40846351226037
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.333,5,373.2042025353965,373.2042025353965,470.2078306835759,335.6648490232058,359.52905677177574,421.4124187424896,18.383659536997893,47.566531607399234,78.64116880111271
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.5,5,373.2042025353965,373.2042025353965,470.2078306835759,328.58430831629363,348.2019660489785,414.3647069551383,16.330850400141376,43.45136314175201,72.5208176177592
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.667,5,373.2042025353965,373.2042025353965,470.2078306835759,320.4761645209117,341.50833763890864,405.4622307844882,14.334392007897605,38.60203146489141,65.89404665120347
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,1.833,5,373.2042025353965,373.2042025353965,470.2078306835759,316.7390627519482,335.6648490232058,395.24620176077497,13.97593331251193,34.65089120610454,58.99706659971824
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.0,5,373.2042025353965,373.2042025353965,470.2078306835759,317.386864944986,328.58430831629363,381.8169705493318,14.020175831205183,31.342066344553576,52.90124225375699
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.167,5,373.2042025353965,373.2042025353965,470.2078306835759,311.1759619083359,320.4761645209117,368.54099124325484,13.218329602775206,28.335218491664175,47.566531607399234
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.333,5,373.2042025353965,373.2042025353965,470.2078306835759,305.00442901814574,316.7390627519482,353.6614521038572,12.365958349835822,25.598637685077996,43.45136314175201
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.5,5,373.2042025353965,373.2042025353965,470.2078306835759,308.2021485879004,317.386864944986,336.8712371386794,11.957150763799135,23.390876856257,38.60203146489141
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.667,5,373.2042025353965,373.2042025353965,470.2078306835759,311.1759619083359,313.7367446436867,319.84466280473976,11.706866437294211,21.565862297241523,34.65089120610454
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,2.833,5,186.60210126769834,373.2042025353965,373.2042025353965,302.5167742659721,305.00442901814574,307.16806542908995,11.570111700244345,20.572052657354185,31.342066344553576
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.0,5,186.60210126769834,373.2042025353965,373.2042025353965,287.1515606076657,301.16163273604695,308.2021485879004,11.786245648462664,19.398701815700406,28.335218491664175
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.167,5,186.60210126769834,373.2042025353965,373.2042025353965,270.91941193171516,313.7367446436867,316.330213733566,11.311306669351634,18.46534565094417,25.598637685077996
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.333,5,186.60210126769834,373.2042025353965,373.2042025353965,256.0726106114505,307.16806542908995,336.8712371386794,11.225770568766244,17.881215114524792,23.390876856257
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.5,5,186.60210126769834,373.2042025353965,373.2042025353965,243.65085635949308,301.16163273604695,319.84466280473976,10.941558800731697,17.58999114554384,21.565862297241523
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.667,5,186.60210126769834,186.60210126769834,373.2042025353965,232.60768762039854,302.5167742659721,316.330213733566,9.420438509101045,17.100151618382675,20.572052657354185
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,3.833,5,186.60210126769834,186.60210126769834,373.2042025353965,223.1299974444422,287.1515606076657,323.5605446403364,8.497969530016247,16.9503226279722,19.398701815700406
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.0,5,186.60210126769834,186.60210126769834,373.2042025353965,215.63897066817847,270.91941193171516,331.9361085804444,8.167953054095042,16.806168264778957,18.46534565094417
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.167,5,186.60210126769834,186.60210126769834,373.2042025353965,209.9975260097494,256.0726106114505,329.80439309658937,8.275968265471018,16.659497196853884,17.881215114524792
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.333,5,186.60210126769834,186.60210126769834,373.2042025353965,205.80560916105546,243.65085635949308,323.5605446403364,8.496813015929604,16.78472251787917,17.58999114554384
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.5,5,186.60210126769834,186.60210126769834,373.2042025353965,202.30128009622095,232.60768762039854,336.1228235001498,8.00147405338989,16.984475845648785,17.100151618382675
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.667,5,186.60210126769834,186.60210126769834,373.2042025353965,200.09208224912715,223.1299974444422,343.7610691372189,7.970626369751252,16.9503226279722,17.148512603656123
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,4.833,5,186.60210126769834,186.60210126769834,373.2042025353965,198.57954599738412,215.63897066817847,336.36134257803934,7.945562292841698,16.806168264778957,17.12804480796737
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.0,5,186.60210126769834,186.60210126769834,373.2042025353965,197.8489502501645,209.9975260097494,342.99728204310765,16.659497196853884,16.947549970365056,87.80311477841997
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.167,5,186.60210126769834,186.60210126769834,373.2042025353965,198.18568761526112,205.80560916105546,350.078650176486,16.59398310723718,16.78472251787917,81.90792834882683
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.333,4,158.46484919151257,328.4049659756371,470.2078306835759,169.04598193039584,280.69974991817054,386.86297340030853,14.40208422048951,46.881156828304306,695.0981537716661
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.5,3,130.3275971153268,186.60210126769834,328.4049659756371,135.30851077571978,200.09208224912715,335.12012147219747,44.85104870935086,72.55358481504561,1259.8445262035486
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.667,3,130.3275971153268,186.60210126769834,328.4049659756371,135.23232721387902,198.57954599738412,333.5255954239307,43.776607137801435,70.4251694676355,138.31502012535853
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,5.833,3,130.3275971153268,186.60210126769834,328.4049659756371,135.6113842917818,197.8489502501645,333.59494391482053,42.217822065071395,67.48809415977773,132.255755287774
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.0,3,130.3275971153268,186.60210126769834,328.4049659756371,136.5948204861872,198.18568761526112,333.6293098089345,40.642455917239104,64.69092872724103,122.7652914647579
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.167,3,130.3275971153268,186.60210126769834,328.4049659756371,137.17817581772178,197.68215461631317,333.6431597414196,39.81887811582669,62.26255797241376,115.86797688422627
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.333,3,130.3275971153268,186.60210126769834,328.4049659756371,138.07373729518264,197.7949733424539,333.80732931318596,38.9221278677201,60.748501808794735,111.28817634693715
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.5,3,130.3275971153268,186.60210126769834,328.4049659756371,139.06152750126813,198.13617047781585,334.23669382620477,38.330280245935484,59.75639070238044,108.68127948147176
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.667,3,130.3275971153268,186.60210126769834,328.4049659756371,140.01367716606325,198.3546282598145,334.663762090881,36.416467996334795,56.33940572884193,99.28712701644196
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,6.833,3,130.3275971153268,186.60210126769834,328.4049659756371,140.8901789854561,198.38251619534037,335.01743667190794,34.94332759689645,53.58404630122048,92.49823127685676
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.0,3,139.95157595077376,186.60210126769834,328.4049659756371,141.78157940016433,198.633076577914,335.3029434332617,33.69002592009625,51.63173177061966,88.17558754085313
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.167,3,139.95157595077376,186.60210126769834,328.4049659756371,142.4796402402973,198.48978064878864,335.04425796754714,32.72923055667815,49.88052567638784,82.34501890748346
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.333,3,139.95157595077376,186.60210126769834,328.4049659756371,143.32014003258303,198.77235121869697,335.51332214575916,32.078695519550806,48.922410244060686,80.04083499220172
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.5,3,139.95157595077376,186.60210126769834,328.4049659756371,144.14492326756925,199.06355948181508,335.82199097183377,30.74465638533276,46.572892696450644,77.90027758158088
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.667,3,139.95157595077376,186.60210126769834,328.4049659756371,144.9457232498323,199.49115042903145,335.980209817727,30.440059006506274,46.18788648547918,75.94111674728717
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,7.833,3,139.95157595077376,186.60210126769834,328.4049659756371,145.21238844797364,198.96035326301097,335.60956832493684,29.80734643052704,44.63290196005375,74.81042999479756
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.0,3,139.95157595077376,186.60210126769834,328.4049659756371,145.81806259640584,199.14237156766467,335.7618995069025,29.40462830239953,43.84475258836106,72.91697556802359
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.167,3,139.95157595077376,186.60210126769834,328.4049659756371,146.58639237850386,199.6994609720804,336.0290784615834,28.113388285742786,42.02381596233997,70.7435059179071
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.333,3,139.95157595077376,186.60210126769834,328.4049659756371,146.85042140590429,199.30993701554127,335.8523164122539,27.491391027460153,41.03682261601838,69.67568742713146
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.5,3,139.95157595077376,186.60210126769834,328.4049659756371,147.23055591381384,199.12368945823164,335.75009970589645,26.502984093697545,39.45940181628481,68.0577182583909
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.667,3,139.95157595077376,186.60210126769834,328.4049659756371,147.83791730100262,199.28891035748606,335.7949385239083,25.816352687660167,38.57696525323198,67.10494144468802
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,8.833,3,139.95157595077376,186.60210126769834,328.4049659756371,148.4904804482172,199.39636929470137,335.88329796682706,25.531585684314585,38.33453265718729,65.50588548482925
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.0,3,139.95157595077376,186.60210126769834,328.4049659756371,149.11788878469673,199.26444737577333,335.8875470141571,24.333095731429903,36.219964553125465,63.87108507552183
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.167,3,139.95157595077376,186.60210126769834,328.4049659756371,149.94140934680647,199.41753031598495,335.9315727329115,23.961152885822933,35.98891987361107,63.50594873381731
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.333,3,139.95157595077376,186.60210126769834,328.4049659756371,150.55933902016955,199.02832612226516,335.70267317917614,23.63339691029522,35.75483205638168,63.21645712799614
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.5,3,139.95157595077376,186.60210126769834,328.4049659756371,151.5300408484616,199.22704925750443,335.7832448133588,22.663008766640267,34.33315800351425,62.9589761694708
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.667,3,152.07702946929612,186.60210126769834,328.4049659756371,152.45334373163365,199.27109502776875,335.7586325663783,22.191578329327058,33.67132799161733,63.51044606663471
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,9.833,3,152.07702946929612,186.60210126769834,328.4049659756371,153.91182798039534,199.12552242137312,335.64569006034174,21.59383899241943,32.97433274867069,62.98477999512836
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.0,3,152.07702946929612,186.60210126769834,328.4049659756371,156.35559221393825,198.44731132418514,335.2225468012866,21.065853796176285,32.02348550878644,63.875182461822305
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.167,3,152.07702946929612,186.60210126769834,328.4049659756371,159.04166951735948,198.75390612703987,335.29817798982265,20.506867324483704,31.48999063538173,64.42324616751742
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.333,3,152.07702946929612,186.60210126769834,328.4049659756371,165.85120281449815,198.5285870148097,335.1360642100777,20.442806342738805,31.80438473139237,65.9141520838636
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.5,3,152.07702946929612,186.60210126769834,328.4049659756371,166.54927651148685,198.50409140207617,334.89092675757416,20.013360315769617,31.16019757135198,67.2809276526689
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.667,3,152.07702946929612,186.60210126769834,328.4049659756371,167.1583317716771,198.87146095691799,334.93650252900113,19.331384357629254,30.49621262412667,69.90839785274346
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,10.833,3,152.07702946929612,186.60210126769834,328.4049659756371,166.8201923054886,198.60496326409842,334.67826356868517,18.822131207930383,29.568948477687517,70.95338513538348
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.0,3,152.07702946929612,186.60210126769834,328.4049659756371,167.88452110857096,198.99557823109845,334.70538124495476,18.17990823771871,28.95230797765864,71.99555679574513
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.167,3,152.07702946929612,186.60210126769834,328.4049659756371,168.76967445991113,199.23698429174343,334.74633735241434,17.52387136647517,28.08130373521331,74.2249114154454
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.333,3,152.07702946929612,186.60210126769834,328.4049659756371,168.50180610707162,198.40038171374084,334.09586590968274,17.38054411344967,27.953558696431237,75.90512300796294
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.5,3,152.07702946929612,186.60210126769834,328.4049659756371,168.27113177172566,198.50796701764327,333.94197641942355,17.12312159934772,27.71575810587582,77.02342433879738
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.667,3,152.07702946929612,186.60210126769834,328.4049659756371,171.21672547880718,198.52197945064714,333.88716684360514,16.629701068020744,27.04061875330824,78.42166807162451
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,11.833,3,152.07702946929612,186.60210126769834,328.4049659756371,171.3853415772042,198.76519494753833,333.7169473497048,16.105415226889264,26.393068719348786,78.82342804936147
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.0,3,152.07702946929612,186.60210126769834,328.4049659756371,171.52923684526343,198.97905427309323,333.5401208778826,15.666680851702964,25.756768767003855,77.86556357783044
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.167,3,152.07702946929612,186.60210126769834,328.4049659756371,172.51306350276806,199.63324021870892,333.61159521638024,15.3867535900067,25.604490216268466,76.66347139079281
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.333,3,152.07702946929612,186.60210126769834,328.4049659756371,173.8060064795014,199.3909084764092,333.24297938148766,14.98660456163761,24.97007221865055,75.54304035866747
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.5,3,152.07702946929612,186.60210126769834,328.4049659756371,173.87796925932875,199.87537345403828,333.13642893790916,14.396645215381461,24.22490491858497,73.34053760216167
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.667,3,152.07702946929612,186.60210126769834,328.4049659756371,174.04543828089197,199.55587206579654,332.6102946003834,14.114310752748743,23.829804666840804,71.79938037309289
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,12.833,3,152.07702946929612,186.60210126769834,328.4049659756371,172.4115194646095,196.98416113625655,330.89713284269874,13.654348335339757,22.83655745375007,69.43447459970955
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.0,3,152.07702946929612,186.60210126769834,328.4049659756371,172.28217368452215,196.44277132569025,330.4326341038727,13.21533194484702,22.161238517925625,67.64632566330843
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.167,2,205.7159259240644,293.8798941772349,382.0438624304054,226.58042516353873,305.58871063974703,384.59699611595533,43.82431265511729,65.88475362942219,87.94519460372707
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.333,2,205.7159259240644,293.8798941772349,382.0438624304054,227.84268771028303,306.0128702004767,384.18305269067037,42.442910404195274,63.13336868714413,83.823826970093
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.5,2,205.7159259240644,293.8798941772349,382.0438624304054,229.4072482744774,306.19031243713505,382.97337659979263,40.5904033117809,59.99871639398321,79.40702947618551
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.667,2,228.6315971153267,309.1570083047431,389.6824194941595,229.20388156971825,304.98109800663127,380.75831444354424,38.717012848707924,56.610468569231294,74.50392428975466
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,13.833,2,228.6315971153267,309.1570083047431,389.6824194941595,229.17620611647,303.57410473022173,377.9720033439734,36.49663649836938,52.46724550299971,68.43785450763004
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.0,2,228.6315971153267,309.1570083047431,389.6824194941595,230.41726368951737,303.42298444190067,376.428705194284,34.866530023422705,49.45807628265271,64.04962254188271
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.167,2,228.6315971153267,309.1570083047431,389.6824194941595,230.14574188456015,301.6597627936138,373.17378370266744,33.185427102974415,46.29722394123601,59.40902077949761
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.333,2,228.6315971153267,309.1570083047431,389.6824194941595,229.9307761891396,299.83819059903635,369.74560500893307,31.45844073447652,42.93697604005217,54.41551134562782
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.5,2,228.6315971153267,309.1570083047431,389.6824194941595,228.14540552115642,297.10468276193626,366.06396000271616,29.648182517047655,39.43114387793785,49.21410523882804
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.667,2,228.6315971153267,309.1570083047431,389.6824194941595,226.23090906694006,293.9718000037068,361.7126909404736,28.005276946076517,36.303932048636675,44.60258715119683
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,14.833,2,228.6315971153267,309.1570083047431,389.6824194941595,224.55581938191224,290.174685835438,355.79355228896384,26.438274650152547,33.481026969234776,40.523779288317
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.0,2,228.6315971153267,309.1570083047431,389.6824194941595,222.87575433017886,286.70540520516533,350.5350560801518,25.040313769681863,31.17733022703858,37.3143466843953
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.167,2,228.6315971153267,309.1570083047431,389.6824194941595,221.56202121553264,282.8620910718512,344.16216092816967,23.4589795537314,28.506663524118068,33.55434749450474
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.333,2,228.6315971153267,309.1570083047431,389.6824194941595,235.3908437640424,288.6759630962866,341.96108242853074,23.291378022065462,27.077882416745155,30.864386811424847
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.5,2,470.2078306835759,470.2078306835759,470.2078306835759,371.13188165972304,374.6935779562593,378.2552742527955,36.91701807533611,42.49196980611864,48.06692153690118
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.667,2,470.2078306835759,470.2078306835759,470.2078306835759,376.4868495580531,384.43270787285144,392.37856618764977,38.79871597682386,49.26221346198354,59.72571094714323
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,15.833,2,470.2078306835759,470.2078306835759,470.2078306835759,371.20474740896896,388.7480427140807,406.2913380191925,46.648583227473885,67.69852876986977,88.74847431226566
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.0,2,470.2078306835759,470.2078306835759,470.2078306835759,358.81836915914266,380.76550117960596,402.7126332000692,45.41304021909153,67.43520358192606,89.4573669447606
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.167,2,470.2078306835759,470.2078306835759,470.2078306835759,346.4101395950987,372.9756163854576,399.5410931758165,44.17252871171405,66.77919512618658,89.38586154065912
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.333,2,257.5035336216677,328.4049659756371,399.3063983296065,333.263566153629,364.0103580412858,394.75714992894274,43.0047653689879,65.4374780806216,87.87019079225531
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.5,2,257.5035336216677,328.4049659756371,399.3063983296065,321.555016372136,355.95847213660625,390.36192790107646,42.13835488968002,64.87800796365964,87.61766103763927
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.667,2,257.5035336216677,328.4049659756371,399.3063983296065,310.86126039187747,350.80310885203977,390.7449573122021,41.83691946505379,65.2084932791634,88.58006709327303
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,16.833,2,257.5035336216677,328.4049659756371,399.3063983296065,298.7504830308221,341.42835545019375,384.10622786956543,39.83258164410434,61.78394817368388,83.73531470326343
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.0,2,257.5035336216677,328.4049659756371,399.3063983296065,288.75179435640075,333.85273235330845,378.9536703502161,37.99785805092338,58.405724956302905,78.81359186168244
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.167,2,257.5035336216677,328.4049659756371,399.3063983296065,279.66033789948966,326.7129881785808,373.7656384576719,35.99678181764276,54.89341201690286,73.79004221616295
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.333,2,257.5035336216677,328.4049659756371,399.3063983296065,271.6441696200785,320.15834179571476,368.672513971351,34.76209452519687,52.57386642242155,70.38563831964623
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.5,2,257.5035336216677,328.4049659756371,399.3063983296065,267.73068356338507,319.8223964585917,371.9141093537983,36.10012698560526,55.39408570643157,74.68804442725786
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.667,1,470.2078306835759,470.2078306835759,470.2078306835759,432.02882256242117,432.02882256242117,432.02882256242117,113.50516663629494,113.50516663629494,113.50516663629494
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,17.833,1,470.2078306835759,470.2078306835759,470.2078306835759,432.3815161232241,432.3815161232241,432.3815161232241,113.63321678392424,113.63321678392424,113.63321678392424
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.0,1,470.2078306835759,470.2078306835759,470.2078306835759,434.07058912783435,434.07058912783435,434.07058912783435,119.33304401950959,119.33304401950959,119.33304401950959
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.167,1,470.2078306835759,470.2078306835759,470.2078306835759,433.25555279173,433.25555279173,433.25555279173,115.1884832111061,115.1884832111061,115.1884832111061
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.333,1,470.2078306835759,470.2078306835759,470.2078306835759,430.99523426953647,430.99523426953647,430.99523426953647,105.82203191301417,105.82203191301417,105.82203191301417
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.5,1,470.2078306835759,470.2078306835759,470.2078306835759,430.70488910105144,430.70488910105144,430.70488910105144,102.20464083643361,102.20464083643361,102.20464083643361
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.667,1,470.2078306835759,470.2078306835759,470.2078306835759,429.40592226518027,429.40592226518027,429.40592226518027,98.96941070169899,98.96941070169899,98.96941070169899
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,18.833,1,470.2078306835759,470.2078306835759,470.2078306835759,425.95372127875834,425.95372127875834,425.95372127875834,89.47393203885561,89.47393203885561,89.47393203885561
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,19.0,1,470.2078306835759,470.2078306835759,470.2078306835759,421.93549629377287,421.93549629377287,421.93549629377287,82.68209870470682,82.68209870470682,82.68209870470682
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,19.167,1,470.2078306835759,470.2078306835759,470.2078306835759,419.3240046511302,419.3240046511302,419.3240046511302,78.55798411888412,78.55798411888412,78.55798411888412
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,19.333,1,470.2078306835759,470.2078306835759,470.2078306835759,414.34546214507185,414.34546214507185,414.34546214507185,72.69111222708904,72.69111222708904,72.69111222708904
cs-eriswil__20260121_131528,2,20260121131632,0,20260121131528,single_reference,19.5,1,470.2078306835759,470.2078306835759,470.2078306835759,411.8907945664485,411.8907945664485,411.8907945664485,67.92277578808518,67.92277578808518,67.92277578808518
